subject	fname	cond	centroid	sd	kur	skew	dur	amp
subject_14 	 sick_subject_14 	 s 	8762.50679	4237.240361	0.25940769	-0.019970421	0.133156845	0.109177617
subject_14 	 sigh_subject_14 	 s 	8384.356984	4290.335912	0.214263084	0.098110063	0.10876673	0.096107892
subject_14 	 sin_subject_14 	 s 	6578.979487	5458.076397	-0.872556836	0.290016271	0.209283423	0.283265484
subject_14 	 sip_subject_14 	 s 	10004.86825	4076.037329	0.406239981	0.146151962	0.178859814	0.058702753
subject_14 	 sob_subject_14 	 s 	7660.686174	5073.892053	-0.655542818	0.050889326	0.155986706	0.102690756
subject_14 	 sock_subject_14 	 s 	9115.519642	3937.658393	0.355719381	0.208897552	0.162711402	0.041637739
subject_14 	 soft_subject_14 	 s 	9300.220076	4110.681444	0.239303054	0.152075819	0.126797333	0.048469011
subject_14 	 son_subject_14 	 s 	8584.752171	4291.638753	0.15824886	-0.012483047	0.139263907	0.082647894
subject_14 	 soon_subject_14 	 s 	8685.634285	3718.245028	0.593742985	0.451645453	0.149252124	0.03790003
subject_14 	 sore_subject_14 	 s 	8569.298916	4256.401516	0.452824658	0.504366389	0.164132462	0.091324309
subject_14 	 soup_subject_14 	 s 	7147.203765	4859.718807	-0.319245566	0.232043649	0.155799881	0.182189442
subject_14 	 suck_subject_14 	 s 	6961.283107	4812.743038	-0.391760686	0.195147709	0.140494048	0.172755808
subject_14 	 surf_subject_14 	 s 	6891.664246	4892.420576	-0.332652995	0.284583291	0.146890018	0.220623612
subject_14 	 sword_subject_14 	 s 	7558.13447	4322.147535	0.241886344	0.417738296	0.15650324	0.094565147
subject_14 	 chef_subject_14 	 sh 	5964.739215	3679.327596	1.950208851	1.270981675	0.159304807	0.043640485
subject_14 	 shack_subject_14 	 sh 	6453.416819	3681.423025	1.099968896	1.069766931	0.138540249	0.064976646
subject_14 	 shag_subject_14 	 sh 	6520.965748	3822.119422	1.014065237	1.077079857	0.145022307	0.034808936
subject_14 	 shall_subject_14 	 sh 	6378.184651	3836.600771	1.352696452	1.254805534	0.148647865	0.038191436
subject_14 	 sham_subject_14 	 sh 	6227.044443	3892.612468	1.127979904	1.049301443	0.169082826	0.042616716
subject_14 	 shank_subject_14 	 sh 	6200.246178	3414.038243	2.037614425	1.257287528	0.132332855	0.063667672
subject_14 	 shawl_subject_14 	 sh 	6336.040585	3856.714685	1.647875727	1.293394321	0.147659076	0.033550699
subject_14 	 she_subject_14 	 sh 	5975.058065	3401.409812	1.89034286	0.988907325	0.238738127	0.109485249
subject_14 	 shed_subject_14 	 sh 	6399.619111	3647.059919	1.402215606	1.072167786	0.144747643	0.073446312
subject_14 	 sheen_subject_14 	 sh 	6328.558969	3792.766948	1.119698321	1.096943801	0.175317687	0.07689524
subject_14 	 sheep_subject_14 	 sh 	6440.265558	3659.874362	1.485271547	1.191751069	0.164138884	0.037206197
subject_14 	 sheet_subject_14 	 sh 	6965.784617	3900.486918	0.520081213	0.877103934	0.196686504	0.048141751
subject_14 	 shelf_subject_14 	 sh 	6579.113666	3884.738877	0.738037029	0.967872645	0.139748768	0.055727786
subject_14 	 shell_subject_14 	 sh 	6184.968292	3684.593118	1.567598448	1.173040302	0.158920278	0.07935109
subject_14 	 shelve_subject_14 	 sh 	6646.222327	3923.221955	1.120804943	1.124904088	0.149636653	0.032180311
subject_14 	 shield_subject_14 	 sh 	6930.458665	3735.956964	1.081487955	1.059344944	0.166391124	0.067375011
subject_14 	 shift_subject_14 	 sh 	6442.48865	3450.297491	1.540018073	1.043182257	0.164798076	0.066556359
subject_14 	 shin_subject_14 	 sh 	6565.366677	3868.778804	1.416500511	1.221302551	0.171389999	0.04157994
subject_14 	 shine_subject_14 	 sh 	6304.072223	3824.726519	0.871428991	0.979485106	0.154086201	0.037082502
subject_14 	 ship_subject_14 	 sh 	6611.921579	3770.590459	1.311583929	1.202907392	0.148977461	0.047085064
subject_14 	 shirt_subject_14 	 sh 	6133.232095	3589.710845	1.65659059	1.141824309	0.153536874	0.069721671
subject_14 	 shock_subject_14 	 sh 	6218.401709	3715.718849	1.019484868	1.039850516	0.145681499	0.053073845
subject_14 	 shoe_subject_14 	 sh 	6405.82658	3508.104359	1.653926734	1.153810384	0.216929201	0.069731503
subject_14 	 shoot_subject_14 	 sh 	6273.111726	3267.945124	2.089232376	1.221383539	0.201712845	0.05717319
subject_14 	 shop_subject_14 	 sh 	6533.30068	3810.792031	1.609577813	1.279845087	0.141396749	0.045118433
subject_14 	 shore_subject_14 	 sh 	6538.34045	4194.369118	0.854665545	1.044825924	0.164138884	0.029020562
subject_14 	 shot_subject_14 	 sh 	5973.75552	3585.964942	1.460043682	1.14534064	0.163150095	0.068286381
subject_14 	 shove_subject_14 	 sh 	6528.177967	3928.642077	0.702184995	0.958250822	0.158920278	0.050031221
subject_14 	 shut_subject_14 	 sh 	6071.664137	3517.073827	1.887708541	1.236425848	0.157107499	0.076049867
subject_14 	 shy_subject_14 	 sh 	6412.792251	3748.27565	1.446240554	1.196048532	0.140902355	0.052936769
subject_15 	 sack_subject_15 	 s 	9846.234337	3986.146322	0.534297796	0.045688692	0.180728557	0.019453301
subject_15 	 sad_subject_15 	 s 	9729.123606	3525.711158	1.510567727	0.066672777	0.144418047	0.036555313
subject_15 	 sap_subject_15 	 s 	9579.132578	3758.854655	0.985679575	0.066410367	0.136452807	0.025755154
subject_15 	 sat_subject_15 	 s 	9180.442018	3664.727589	1.250295972	0.316401817	0.119203942	0.030069318
subject_15 	 sax_subject_15 	 s 	8782.090436	3455.293371	1.586215174	0.390233304	0.147823874	0.0311711
subject_15 	 scent_subject_15 	 s 	9231.821291	3922.579342	0.658401778	0.190219446	0.111238701	0.025841772
subject_15 	 seal_subject_15 	 s 	9803.011185	3927.444396	0.613954419	0.132302808	0.186771153	0.018555905
subject_15 	 seat_subject_15 	 s 	9523.731762	3810.606183	0.866978638	0.121168085	0.157107499	0.019649313
subject_15 	 see_subject_15 	 s 	10315.76589	3826.977053	0.598421674	0.243787544	0.22272301	0.041199744
subject_15 	 seek_subject_15 	 s 	9419.968403	3851.916698	0.575835411	0.434758811	0.167599643	0.020865609
subject_15 	 seem_subject_15 	 s 	9813.91581	3897.580853	0.485646311	0.267417593	0.169192691	0.02544319
subject_15 	 self_subject_15 	 s 	10481.21989	4190.955447	0.287588955	-0.110009731	0.146340692	0.020375634
subject_15 	 sell_subject_15 	 s 	9227.584417	3905.946117	0.652396705	0.020231146	0.154910191	0.016810399
subject_15 	 send_subject_15 	 s 	9275.89953	4088.075829	0.682523089	0.137226059	0.154360865	0.014351337
subject_15 	 set_subject_15 	 s 	9764.983903	4144.523414	0.483310773	0.084104455	0.130739807	0.018996007
subject_15 	 sick_subject_15 	 s 	9650.730907	3654.621944	1.089815898	0.322784175	0.175235288	0.032910359
subject_15 	 side_subject_15 	 s 	10233.76966	3990.715457	0.617129567	0.14178275	0.139529038	0.021021778
subject_15 	 sigh_subject_15 	 s 	9625.838621	3896.356244	0.83321527	0.085950369	0.119762425	0.01863346
subject_15 	 sin_subject_15 	 s 	9079.37489	3732.592607	1.255859547	0.298391541	0.164633278	0.025308035
subject_15 	 sip_subject_15 	 s 	9423.767932	3747.144876	1.042277853	0.390375072	0.181937076	0.024180958
subject_15 	 sob_subject_15 	 s 	9300.704885	3604.323885	1.032970651	0.364673356	0.132937115	0.031580583
subject_15 	 sock_subject_15 	 s 	9344.902907	4027.263109	0.558948455	0.291310589	0.119643403	0.020273596
subject_15 	 soft_subject_15 	 s 	9090.507339	3655.159801	1.148864302	0.333731772	0.135683749	0.031380858
subject_15 	 son_subject_15 	 s 	9328.565895	3408.271012	1.616184714	0.474470814	0.168588432	0.034532296
subject_15 	 soon_subject_15 	 s 	9509.661062	3423.247536	0.849447835	0.192935782	0.187375412	0.0362124
subject_15 	 sore_subject_15 	 s 	9194.512983	3779.983389	0.70268563	0.170250099	0.144857509	0.023690284
subject_15 	 soup_subject_15 	 s 	9530.95645	3395.970241	1.082946741	0.184456644	0.166610855	0.030141842
subject_15 	 suck_subject_15 	 s 	10241.37165	4022.108642	0.315707819	0.171948367	0.144363115	0.020870578
subject_15 	 surf_subject_15 	 s 	9177.110548	4018.281387	0.485923262	0.331004775	0.172049191	0.035414751
subject_15 	 sword_subject_15 	 s 	8773.668063	3737.695685	1.157173305	0.126219809	0.125957767	0.018068958
subject_15 	 chef_subject_15 	 sh 	6320.003604	3659.47033	1.082001903	1.030354303	0.130520076	0.022860722
subject_15 	 shack_subject_15 	 sh 	6776.573811	3931.849806	0.771721179	0.92846234	0.149416922	0.014159908
subject_15 	 shag_subject_15 	 sh 	6228.656954	3818.750905	1.03966002	1.022777337	0.133486442	0.014025543
subject_15 	 shall_subject_15 	 sh 	6543.869892	3711.310041	1.053013501	0.956160999	0.153262211	0.01542817
subject_15 	 sham_subject_15 	 sh 	6297.940993	3951.603842	1.012496861	0.969853798	0.167544711	0.017529919
subject_15 	 shank_subject_15 	 sh 	6261.674853	3660.980476	1.086359682	1.007998319	0.155734182	0.018154604
subject_15 	 shawl_subject_15 	 sh 	6099.755827	3738.852001	1.405787907	1.090121038	0.132864173	0.014955022
subject_15 	 she_subject_15 	 sh 	6657.065633	3679.048712	0.823928449	0.950648483	0.167105249	0.02381523
subject_15 	 shed_subject_15 	 sh 	6249.364693	3587.132775	1.145631742	1.019434575	0.142879932	0.023541419
subject_15 	 sheen_subject_15 	 sh 	6302.438346	3520.842931	1.386153701	0.983286455	0.204349614	0.015137481
subject_15 	 sheep_subject_15 	 sh 	6208.5436	3446.340026	1.71724752	1.190385333	0.173587307	0.028617008
subject_15 	 sheet_subject_15 	 sh 	6102.20989	3634.136251	1.396460449	1.060766657	0.191714714	0.01575973
subject_15 	 shelf_subject_15 	 sh 	6133.165734	3796.776446	1.145398896	1.007448993	0.168535883	0.014751486
subject_15 	 shell_subject_15 	 sh 	6187.439126	3634.106937	1.16700548	1.053964439	0.130520076	0.02181883
subject_15 	 shelve_subject_15 	 sh 	6653.013825	3992.37721	0.605257337	0.964292346	0.206052528	0.02738004
subject_15 	 shield_subject_15 	 sh 	6586.275478	3638.3146	0.992181602	1.003150976	0.219346239	0.022603795
subject_15 	 shift_subject_15 	 sh 	6788.121675	3763.120587	0.701095741	0.86152336	0.162663089	0.021364728
subject_15 	 shin_subject_15 	 sh 	6381.688321	3513.558815	1.462303234	1.018555131	0.189517787	0.015401795
subject_15 	 shine_subject_15 	 sh 	6220.674146	3639.227432	1.396974692	1.032833805	0.142824999	0.01468093
subject_15 	 ship_subject_15 	 sh 	6377.626523	3688.850216	1.095713645	1.003096589	0.143374326	0.018205505
subject_15 	 shirt_subject_15 	 sh 	6229.357543	3544.445758	1.25315714	0.99577465	0.148318268	0.019041365
subject_15 	 shoe_subject_15 	 sh 	6512.206529	3670.958352	0.851059767	0.86510073	0.165676999	0.021367322
subject_15 	 shoot_subject_15 	 sh 	6363.306455	3616.372897	0.836219821	0.875699172	0.164138884	0.021906463
subject_15 	 shop_subject_15 	 sh 	5730.677282	3575.220732	1.93956575	1.276691688	0.150643454	0.016112191
subject_15 	 shore_subject_15 	 sh 	5985.277955	3553.680046	1.855811727	1.138501797	0.16449144	0.014557821
subject_15 	 shot_subject_15 	 sh 	6471.473187	3700.912171	0.851262653	0.869499908	0.143923653	0.018561492
subject_15 	 shove_subject_15 	 sh 	6125.249713	3498.206201	1.549783713	1.164454876	0.132937115	0.023905398
subject_15 	 shut_subject_15 	 sh 	5756.133416	3509.41234	1.961142069	1.140618811	0.178769987	0.01663821
subject_15 	 shy_subject_15 	 sh 	6563.81197	3688.021969	0.989105775	0.861527961	0.127059317	0.015546829
subject_16 	 sack_subject_16 	 s 	8668.215468	3181.853465	2.005677821	0.150848747	0.225091228	0.068957773
subject_16 	 sad_subject_16 	 s 	9532.929855	3402.076582	1.008576726	0.086247467	0.252455259	0.051268804
subject_16 	 sap_subject_16 	 s 	8567.539664	3277.686639	1.818520631	0.070887799	0.260084402	0.06910807
subject_16 	 sat_subject_16 	 s 	7939.371723	3821.907271	0.687231107	-0.151304281	0.249176619	0.113196004
subject_16 	 sax_subject_16 	 s 	8597.35147	3285.279322	1.803358219	0.283639708	0.282467423	0.053997375
subject_16 	 scent_subject_16 	 s 	8708.041743	3314.705318	1.579806612	0.572246708	0.193712677	0.061179734
subject_16 	 seal_subject_16 	 s 	8744.495331	3196.813646	1.894471917	0.255693847	0.320487034	0.070175232
subject_16 	 seat_subject_16 	 s 	9185.870437	3285.378053	1.306066149	0.220524094	0.260273554	0.077353479
subject_16 	 see_subject_16 	 s 	8734.301841	3623.582718	1.077488798	0.325843553	0.263756724	0.079225784
subject_16 	 seek_subject_16 	 s 	8485.31794	3352.832862	1.753387153	0.305271931	0.298356215	0.06079914
subject_16 	 seem_subject_16 	 s 	9099.955674	3521.845111	1.154750521	0.268720792	0.282782677	0.062517921
subject_16 	 self_subject_16 	 s 	8802.207416	3574.145657	1.209366337	0.116511583	0.221308182	0.052425756
subject_16 	 sell_subject_16 	 s 	8863.179846	3515.758073	1.254859155	-0.040224193	0.251194244	0.084061147
subject_16 	 send_subject_16 	 s 	8931.540773	3463.891689	1.216578344	0.122574868	0.291546733	0.049458467
subject_16 	 set_subject_16 	 s 	8136.838287	3549.554635	1.271505195	0.519391474	0.308587199	0.084987699
subject_16 	 sick_subject_16 	 s 	9688.377584	3345.364907	1.344735187	-0.05261972	0.276414549	0.0788051
subject_16 	 side_subject_16 	 s 	9045.715396	3521.492641	1.276727694	-0.11462271	0.205316532	0.069413251
subject_16 	 sigh_subject_16 	 s 	8856.266099	3426.189028	1.522135555	0.451975564	0.176857393	0.083927241
subject_16 	 sin_subject_16 	 s 	9392.007274	3541.980017	0.656351043	0.169919989	0.350057842	0.074339612
subject_16 	 sip_subject_16 	 s 	8107.427006	3596.227865	1.001896015	0.047956363	0.197727196	0.07036016
subject_16 	 sob_subject_16 	 s 	6994.195544	4318.748537	0.086209062	0.052870173	0.222253943	0.063070223
subject_16 	 sock_subject_16 	 s 	8626.995447	3422.849699	1.505760932	0.409068527	0.22773936	0.060501462
subject_16 	 soft_subject_16 	 s 	8181.681348	3308.562823	1.595304276	0.667106008	0.230387492	0.08542952
subject_16 	 son_subject_16 	 s 	8675.736702	3635.928617	0.682744182	0.421712787	0.314749414	0.055018135
subject_16 	 soon_subject_16 	 s 	8194.53574	3895.371988	0.378092966	0.668501114	0.319541272	0.050133102
subject_16 	 sore_subject_16 	 s 	8592.978376	3846.105233	0.129496368	0.404887724	0.238331888	0.072511862
subject_16 	 soup_subject_16 	 s 	8101.309347	3514.118478	1.087391797	0.675577584	0.262921686	0.058862015
subject_16 	 suck_subject_16 	 s 	8668.412338	3416.242203	1.661377467	0.744052721	0.284421997	0.081026913
subject_16 	 surf_subject_16 	 s 	8022.430829	3197.590995	1.827106577	0.677041414	0.236566467	0.065962441
subject_16 	 sword_subject_16 	 s 	7784.73198	3892.80897	0.482187922	0.55793728	0.214750902	0.047262821
subject_16 	 chef_subject_16 	 sh 	4766.955098	3109.765951	4.309652474	1.759437674	0.184612637	0.045787
subject_16 	 shack_subject_16 	 sh 	5103.689161	3349.459247	2.7060981	1.500022373	0.194196353	0.047618095
subject_16 	 shag_subject_16 	 sh 	5104.741826	3133.250108	4.008406815	1.588794574	0.229504781	0.04056613
subject_16 	 shall_subject_16 	 sh 	4930.848289	2938.278231	4.514044726	1.726443823	0.176857393	0.051244069
subject_16 	 sham_subject_16 	 sh 	5394.925407	3401.613326	2.62744601	1.443497948	0.256553559	0.061842403
subject_16 	 shank_subject_16 	 sh 	4663.417378	3175.975407	4.73449956	1.836196758	0.257751523	0.035927881
subject_16 	 shawl_subject_16 	 sh 	5096.677994	3508.450124	3.804761375	1.782544856	0.217525136	0.045146243
subject_16 	 she_subject_16 	 sh 	4153.235577	3325.56543	4.175191149	1.657533608	0.253274919	0.057088684
subject_16 	 shed_subject_16 	 sh 	4578.85232	3091.950522	4.438078716	1.796828914	0.198988211	0.042226465
subject_16 	 sheen_subject_16 	 sh 	5228.356037	3295.515426	3.429200049	1.635300679	0.262921686	0.058661088
subject_16 	 sheep_subject_16 	 sh 	5545.972977	3225.351505	3.128393783	1.520888955	0.322126353	0.069493902
subject_16 	 sheet_subject_16 	 sh 	4263.414249	3017.90707	5.960475333	1.989553659	0.208319724	0.028489612
subject_16 	 shelf_subject_16 	 sh 	5261.312148	3502.05549	3.0367928	1.573224893	0.249807127	0.045411645
subject_16 	 shell_subject_16 	 sh 	5104.55783	3279.615755	2.991841152	1.452943131	0.250374584	0.06625227
subject_16 	 shelve_subject_16 	 sh 	4931.307841	3194.813165	4.210365282	1.736451237	0.366577142	0.042359645
subject_16 	 shield_subject_16 	 sh 	5390.190207	3259.561312	3.243240923	1.520259451	0.192430932	0.052469001
subject_16 	 shift_subject_16 	 sh 	4574.19393	3107.245813	4.548739674	1.807316909	0.194259404	0.049440012
subject_16 	 shin_subject_16 	 sh 	4550.486155	3259.783254	3.604903227	1.578069323	0.214877004	0.037611269
subject_16 	 shine_subject_16 	 sh 	4768.061413	3768.686436	3.854699641	1.854779297	0.198231602	0.028747629
subject_16 	 ship_subject_16 	 sh 	5238.319633	3336.321906	3.299623322	1.626798094	0.209202435	0.047819767
subject_16 	 shirt_subject_16 	 sh 	4587.027555	3494.483122	3.8422104	1.820509451	0.208193623	0.047066725
subject_16 	 shock_subject_16 	 sh 	4746.110423	3199.257073	3.886981545	1.678364274	0.196844485	0.042660581
subject_16 	 shoe_subject_16 	 sh 	5428.046038	3485.845103	2.990490632	1.617339849	0.259516945	0.077954852
subject_16 	 shoot_subject_16 	 sh 	5446.205376	3607.670987	2.339202607	1.441579772	0.268028798	0.068072441
subject_16 	 shop_subject_16 	 sh 	4435.085064	3331.556618	4.66081679	1.904350281	0.160653347	0.026886196
subject_16 	 shore_subject_16 	 sh 	5405.727554	3806.494961	1.687508713	1.285259447	0.228811223	0.050059116
subject_16 	 shot_subject_16 	 sh 	5025.800091	3392.687507	3.101232485	1.613744012	0.236025194	0.053695426
subject_16 	 shove_subject_16 	 sh 	5326.690906	3269.693847	3.654340951	1.603278818	0.286061316	0.04972457
subject_16 	 shut_subject_16 	 sh 	4869.897535	3304.161491	3.715609433	1.727465854	0.225091228	0.052555887
subject_16 	 shy_subject_16 	 sh 	5045.337952	3388.245327	2.99047631	1.541820174	0.224586821	0.058839414
subject_17 	 sack_subject_17 	 s 	7014.521672	3683.423991	1.257727555	0.799181262	0.148112606	0.023688701
subject_17 	 sad_subject_17 	 s 	6097.269729	4250.976525	0.345757397	0.587750927	0.134172026	0.029606844
subject_17 	 sap_subject_17 	 s 	7086.260363	3630.583249	1.286773586	0.814086186	0.153591661	0.02380213
subject_17 	 sat_subject_17 	 s 	7471.618485	3846.76387	0.725940862	0.591179395	0.198357704	0.026954936
subject_17 	 sax_subject_17 	 s 	6634.293785	3655.413514	1.546565536	0.946349256	0.155861489	0.017356246
subject_17 	 scent_subject_17 	 s 	6484.863022	4175.478408	0.449406001	0.707961833	0.137702869	0.022953075
subject_17 	 seal_subject_17 	 s 	7663.735646	3916.696922	0.648184271	0.511671569	0.154915727	0.021927577
subject_17 	 seat_subject_17 	 s 	7619.097567	4086.867069	0.213001856	0.51102676	0.17824451	0.020998247
subject_17 	 see_subject_17 	 s 	7745.421824	3922.753959	0.629446844	0.685794141	0.210967856	0.018805507
subject_17 	 seek_subject_17 	 s 	6624.257042	4229.079009	0.470602052	0.819232919	0.156050641	0.020610665
subject_17 	 seem_subject_17 	 s 	7885.163069	4511.63931	-0.285497687	0.354011911	0.172002484	0.018740898
subject_17 	 self_subject_17 	 s 	7436.242641	3942.902437	0.264877897	0.481898045	0.180325185	0.026982295
